Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
IN;Delhi;CRRI Mathura Road, Delhi - IMD;;PM2.5;CPCB;µg/m³;208.25;2018-02-22T04:45:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.6508, 77.3152;SO2;CPCB;µg/m³;8.9;2018-02-22T02:45:00+05:30;India
IN;Delhi;IGI Airport;28.56, 77.094;O3;CPCB;µg/m³;61.66;2015-07-10T12:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.60909, 77.0325413;O3;caaqm;µg/m³;38.99;2022-10-31T07:30:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.636429, 77.201067;NO2;caaqm;µg/m³;34.8;2022-10-31T06:15:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.710508, 77.249485;NO2;caaqm;µg/m³;50.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.647622, 77.315809;PM2.5;caaqm;µg/m³;283.0;2022-10-31T06:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;28.5918245, 77.2273074;PM2.5;caaqm;µg/m³;64.29;2022-10-16T15:45:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;;CO;data.gov.in;µg/m³;85000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;;PM10;data.gov.in;µg/m³;296.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;;O3;data.gov.in;µg/m³;9.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Alipur, Delhi - DPCC;;NO2;data.gov.in;µg/m³;49.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;DTU, Delhi - CPCB;;CO;data.gov.in;µg/m³;58000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;IGI Airport (T3), Delhi - IMD;;PM10;data.gov.in;µg/m³;179.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;117.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - DPCC;;PM10;data.gov.in;µg/m³;197.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - DPCC;;NO2;data.gov.in;µg/m³;65.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;28.6316945, 77.2494387;PM10;caaqm;µg/m³;209.0;2020-01-20T12:45:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;28.6316945, 77.2494387;PM2.5;caaqm;µg/m³;162.0;2020-01-20T12:45:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;28.5639543, 77.2587868;PM2.5;caaqm;µg/m³;75.0;2018-05-13T15:30:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.8446874, 77.0332666;PM10;caaqm;µg/m³;407.0;2018-05-12T11:30:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.5108561, 76.7093948;O3;caaqm;µg/m³;229.6;2018-05-12T11:30:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.67795, 77.29868;NO2;caaqm;µg/m³;6.2;2018-05-11T17:15:00+05:30;India
IN;Delhi;IGI Airport Terminal-3, Delhi - IMD;;NO2;CPCB;µg/m³;24.1;2018-02-22T04:45:00+05:30;India
IN;Delhi;North Campus, Delhi - IMD;;CO;CPCB;µg/m³;1410.0;2018-02-22T04:30:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;PM10;CPCB;µg/m³;247.07;2018-02-22T03:30:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;PM2.5;CPCB;µg/m³;148.24;2018-02-22T03:30:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;28.6683, 77.1167;SO2;CPCB;µg/m³;3.1;2018-02-22T02:45:00+05:30;India
IN;Delhi;Civil Lines;28.6787, 77.2262;NO2;CPCB;µg/m³;97.29;2015-07-10T13:45:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;28.6573814, 77.1585447;NO2;caaqm;µg/m³;24.0;2022-10-31T07:30:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.60909, 77.0325413;PM10;caaqm;µg/m³;357.6;2022-10-31T07:30:00+05:30;India
IN;Delhi;Sirifort, Delhi - CPCB;28.5504249, 77.2159377;NO2;caaqm;µg/m³;28.34;2022-10-31T07:15:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;28.58028, 77.233829;O3;caaqm;µg/m³;9.1;2022-10-31T06:15:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.570173, 76.933762;SO2;caaqm;µg/m³;0.9;2022-10-31T06:15:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.570173, 76.933762;NO2;caaqm;µg/m³;24.1;2022-10-31T06:15:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;28.588333, 77.221667;O3;caaqm;µg/m³;10.0;2022-08-02T15:00:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;;NO2;data.gov.in;µg/m³;114.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;;PM10;data.gov.in;µg/m³;224.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;;PM10;data.gov.in;µg/m³;261.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;;CO;data.gov.in;µg/m³;84000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;;PM10;data.gov.in;µg/m³;251.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Bawana, Delhi - DPCC;;PM10;data.gov.in;µg/m³;296.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;;PM2.5;data.gov.in;µg/m³;248.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mundka, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;239.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Sirifort, Delhi - CPCB;;PM10;data.gov.in;µg/m³;247.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.7407056, 77.0577492;CO;caaqm;µg/m³;700.0;2018-05-09T16:30:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;28.5828503, 77.2321778;SO2;caaqm;µg/m³;17.6;2018-05-10T15:00:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;28.6687803, 77.3130982;SO2;caaqm;µg/m³;7.2;2018-05-10T14:30:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.67795, 77.29868;PM2.5;caaqm;µg/m³;151.0;2018-05-12T10:30:00+05:30;India
IN;Delhi;Income Tax Office, Delhi - CPCB;28.6235, 77.2494;PM10;CPCB;µg/m³;312.0;2018-02-22T09:15:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;28.6517, 77.1581;PM2.5;CPCB;µg/m³;219.4;2018-02-22T08:15:00+05:30;India
IN;Delhi;Civil Lines;28.6787, 77.2262;CO;CPCB;µg/m³;2330.0;2015-07-10T13:45:00+05:30;India
IN;Delhi;IGI Airport;28.56, 77.094;NO2;CPCB;µg/m³;39.18;2015-07-10T12:00:00+05:30;India
IN;Delhi;Sirifort, Delhi - CPCB;28.5504249, 77.2159377;O3;caaqm;µg/m³;57.9;2022-10-31T07:15:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;28.5512005, 77.2735737;PM2.5;caaqm;µg/m³;224.72;2022-10-31T06:45:00+05:30;India
IN;Delhi;Major Dhyan Chand National Stadium, Delhi - DPCC;28.611281, 77.237738;PM2.5;caaqm;µg/m³;228.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;28.672342, 77.31526;SO2;caaqm;µg/m³;0.6;2022-10-31T06:15:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;28.73282, 77.170633;O3;caaqm;µg/m³;0.5;2022-10-31T04:15:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;28.699793, 77.165453;PM2.5;caaqm;µg/m³;210.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.822836, 77.101981;O3;caaqm;µg/m³;3.9;2022-10-31T06:15:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;28.674045, 77.131023;PM10;caaqm;µg/m³;219.0;2022-10-16T19:45:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;;PM10;data.gov.in;µg/m³;268.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;241.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;PM10;data.gov.in;µg/m³;161.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - IMD;;NO2;data.gov.in;µg/m³;96.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;;O3;data.gov.in;µg/m³;14.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Sri Aurobindo Marg, Delhi - DPCC;;SO2;data.gov.in;µg/m³;9.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, New Delhi - IMD;28.610304, 77.0996943;NO2;caaqm;µg/m³;29.87;2018-05-14T07:30:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;28.5828503, 77.2321778;NO2;caaqm;µg/m³;23.4;2018-05-10T15:00:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.8446874, 77.0332666;O3;caaqm;µg/m³;105.1;2018-05-12T10:00:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.5108561, 76.7093948;CO;caaqm;µg/m³;1200.0;2018-05-12T11:30:00+05:30;India
IN;Delhi;R K Puram, New Delhi - DPCC;28.5646102, 77.1670103;CO;caaqm;µg/m³;3000.0;2018-05-07T01:00:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden,New Delhi - CPCB;28.6802747, 77.2011573;SO2;caaqm;µg/m³;20.67;2018-04-28T20:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.591, 77.05;CO;CPCB;µg/m³;620.0;2018-02-22T09:30:00+05:30;India
IN;Delhi;IGI Airport Terminal-3, Delhi - IMD;;CO;CPCB;µg/m³;1.37;2018-02-22T04:45:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;NO2;CPCB;µg/m³;21.11;2018-02-22T03:30:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;;CO;CPCB;µg/m³;3780.0;2018-02-22T02:30:00+05:30;India
IN;Delhi;Pusa2 IMD;;CO;CPCB;µg/m³;3790.0;2017-11-07T13:15:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.636429, 77.201067;SO2;caaqm;µg/m³;17.8;2022-10-31T06:15:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;28.5710274, 77.0719006;NO2;caaqm;µg/m³;44.9;2022-10-31T06:15:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.822836, 77.101981;CO;caaqm;µg/m³;100.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.647622, 77.315809;CO;caaqm;µg/m³;400.0;2022-10-31T06:00:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;;CO;data.gov.in;µg/m³;110000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;;O3;data.gov.in;µg/m³;16.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;;PM10;data.gov.in;µg/m³;138.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;;PM2.5;data.gov.in;µg/m³;162.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;;PM10;data.gov.in;µg/m³;230.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.646835, 77.316032;NO2;caaqm;µg/m³;17.5;2021-09-20T13:15:00+05:30;India
IN;Delhi;Pusa, New Delhi - IMD;28.610304, 77.0996943;CO;caaqm;µg/m³;500.0;2018-05-14T07:30:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;28.7258373, 77.1605631;PM2.5;caaqm;µg/m³;127.0;2018-05-12T12:00:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;28.7258373, 77.1605631;NO2;caaqm;µg/m³;111.2;2018-05-12T10:00:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;28.701616, 77.164238;PM2.5;caaqm;µg/m³;132.0;2018-05-12T11:30:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;28.4997315, 77.2649067;PM2.5;caaqm;µg/m³;129.0;2018-05-12T10:15:00+05:30;India
IN;Delhi;Burari Crossing, Delhi - IMD;;NO2;CPCB;µg/m³;39.64;2018-02-22T04:45:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;28.6683, 77.1167;O3;CPCB;µg/m³;39.07;2018-01-24T15:00:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.6341, 77.2005;PM10;CPCB;µg/m³;208.0;2018-02-22T02:45:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;28.6573814, 77.1585447;PM10;caaqm;µg/m³;235.44;2022-10-31T07:30:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.60909, 77.0325413;NO2;caaqm;µg/m³;32.47;2022-10-31T07:30:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;28.563262, 77.186937;PM10;caaqm;µg/m³;364.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;28.563262, 77.186937;SO2;caaqm;µg/m³;11.0;2022-10-31T04:30:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.710508, 77.249485;CO;caaqm;µg/m³;4.2;2022-10-31T06:15:00+05:30;India
IN;Delhi;Sri Aurobindo Marg, Delhi - DPCC;28.531346, 77.190156;CO;caaqm;µg/m³;1300.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Mundka, Delhi - DPCC;28.684678, 77.076574;PM10;caaqm;µg/m³;313.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.732528, 77.11992;PM10;caaqm;µg/m³;345.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;28.5918245, 77.2273074;NO2;caaqm;µg/m³;6.96;2022-10-16T15:45:00+05:30;India
IN;Delhi;Burari Crossing, Delhi - IMD;28.7256504, 77.2011573;CO;caaqm;µg/m³;1230.0;2022-08-03T16:30:00+05:30;India
IN;Delhi;Okhla Phase-2, Delhi - DPCC;;SO2;data.gov.in;µg/m³;15.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;207.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;;NO2;data.gov.in;µg/m³;110.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;;SO2;data.gov.in;µg/m³;24.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;;CO;data.gov.in;µg/m³;38000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;IGI Airport (T3), Delhi - IMD;;PM2.5;data.gov.in;µg/m³;200.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;;PM2.5;data.gov.in;µg/m³;136.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mundka, Delhi - DPCC;;CO;data.gov.in;µg/m³;69000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;;CO;data.gov.in;µg/m³;77000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Patparganj, Delhi - DPCC;28.6310495, 77.2846218;O3;caaqm;µg/m³;139.3;2018-05-08T12:00:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;28.5206826, 76.8023871;SO2;caaqm;µg/m³;10.8;2018-05-12T10:30:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;;CO;CPCB;µg/m³;1600.0;2018-02-22T04:45:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;28.5648, 77.1744;SO2;CPCB;µg/m³;56.9;2018-02-22T02:45:00+05:30;India
IN;Delhi;Pusa2 IMD;;PM10;CPCB;µg/m³;554.49;2017-11-07T13:15:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;28.6573814, 77.1585447;CO;caaqm;µg/m³;1390.0;2022-10-31T07:30:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.60909, 77.0325413;SO2;caaqm;µg/m³;2.0;2022-10-31T07:30:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;28.5710274, 77.0719006;PM2.5;caaqm;µg/m³;246.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;28.672342, 77.31526;CO;caaqm;µg/m³;3200.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Okhla Phase-2, Delhi - DPCC;28.530785, 77.271255;SO2;caaqm;µg/m³;5.2;2022-10-31T06:15:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.570173, 76.933762;PM10;caaqm;µg/m³;282.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;28.588333, 77.221667;SO2;caaqm;µg/m³;6.98;2022-08-02T15:00:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;;CO;data.gov.in;µg/m³;58000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;;SO2;data.gov.in;µg/m³;7.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;;O3;data.gov.in;µg/m³;4.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;IGI Airport (T3), Delhi - IMD;;CO;data.gov.in;µg/m³;102000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;IGI Airport (T3), Delhi - IMD;;NO2;data.gov.in;µg/m³;104.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;;CO;data.gov.in;µg/m³;65000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;;NO2;data.gov.in;µg/m³;72.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;;NO2;data.gov.in;µg/m³;40.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;28.6687803, 77.3130982;O3;caaqm;µg/m³;181.1;2018-05-10T14:30:00+05:30;India
IN;Delhi;Mandir Marg, New Delhi - DPCC;28.6372688, 77.2005604;O3;caaqm;µg/m³;99.0;2018-05-10T13:00:00+05:30;India
IN;Delhi;Major Dhyan Chand National Stadium, Delhi - DPCC;28.6125027, 77.2351994;CO;caaqm;µg/m³;1800.0;2018-05-12T10:00:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;;PM10;CPCB;µg/m³;395.89;2018-02-22T04:45:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;28.5648, 77.1744;NO2;CPCB;µg/m³;77.6;2018-02-22T02:15:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.6341, 77.2005;NO2;CPCB;µg/m³;63.1;2018-02-22T02:15:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;28.6514781, 77.1473105;O3;caaqm;µg/m³;8.02;2022-10-31T07:30:00+05:30;India
IN;Delhi;Sirifort, Delhi - CPCB;28.5504249, 77.2159377;PM2.5;caaqm;µg/m³;275.0;2022-10-31T07:15:00+05:30;India
IN;Delhi;DTU, Delhi - CPCB;28.7500499, 77.1112615;PM2.5;caaqm;µg/m³;217.0;2022-10-31T07:15:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.636429, 77.201067;PM2.5;caaqm;µg/m³;60.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.636429, 77.201067;PM10;caaqm;µg/m³;268.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;28.56789, 77.250515;SO2;caaqm;µg/m³;5.7;2022-10-31T06:15:00+05:30;India
IN;Delhi;Alipur, Delhi - DPCC;28.815329, 77.15301;PM2.5;caaqm;µg/m³;290.0;2022-10-31T06:00:00+05:30;India
IN;Delhi;IGI Airport (T3), Delhi - IMD;28.5627763, 77.1180053;NO2;caaqm;µg/m³;155.93;2022-10-16T21:30:00+05:30;India
IN;Delhi;Chandni Chowk, Delhi - IITM;28.656756, 77.227234;PM10;caaqm;µg/m³;89.1;2022-08-02T16:00:00+05:30;India
IN;Delhi;DTU, Delhi - CPCB;28.7500499, 77.1112615;NO2;caaqm;µg/m³;40.8;2022-10-31T07:15:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden, Delhi - CPCB;28.6811736, 77.3025234;PM2.5;caaqm;µg/m³;99.5;2022-10-31T07:15:00+05:30;India
IN;Delhi;Ashok Vihar, Delhi - DPCC;28.695381, 77.181665;PM2.5;caaqm;µg/m³;277.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Sri Aurobindo Marg, Delhi - DPCC;28.531346, 77.190156;O3;caaqm;µg/m³;6.1;2022-10-31T06:15:00+05:30;India
IN;Delhi;Mundka, Delhi - DPCC;28.684678, 77.076574;O3;caaqm;µg/m³;15.2;2022-10-31T06:15:00+05:30;India
IN;Delhi;Chandni Chowk, Delhi - IITM;28.656756, 77.227234;CO;caaqm;µg/m³;710.0;2022-08-02T16:00:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;;O3;data.gov.in;µg/m³;7.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Patparganj, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;227.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;;NO2;data.gov.in;µg/m³;40.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;;NO2;data.gov.in;µg/m³;26.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;;O3;data.gov.in;µg/m³;10.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;;PM10;data.gov.in;µg/m³;198.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mundka, Delhi - DPCC;;PM10;data.gov.in;µg/m³;338.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;;NO2;data.gov.in;µg/m³;55.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Patparganj, Delhi - DPCC;28.6310495, 77.2846218;NO2;caaqm;µg/m³;10.3;2018-05-08T12:00:00+05:30;India
IN;Delhi;Patparganj, Delhi - DPCC;28.6310495, 77.2846218;PM2.5;caaqm;µg/m³;67.0;2018-05-13T17:00:00+05:30;India
IN;Delhi;Burari Crossing, Delhi - IMD;;PM2.5;CPCB;µg/m³;79.03;2018-02-22T04:45:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;28.5648, 77.1744;O3;CPCB;µg/m³;95.33;2018-01-24T15:00:00+05:30;India
IN;Delhi;Pusa, Delhi - IMD;;CO;CPCB;µg/m³;1860.0;2018-02-21T12:30:00+05:30;India
